Ich bin.; I am.
Geröstete Grammeln knusperten auf dem frischen Bauernbrot.;Roasted cracklings crisped on the fresh farmhouse bread.
Die Leberknödelsuppe wärmte an kalten Wiener Wintertagen.;The liver dumpling soup warmed on cold Viennese winter days.
Topfenknödel wurden mit zerlassener Butter und Brösel überstreut.;Curd cheese dumplings were sprinkled with melted butter and breadcrumbs.
Der Heurige servierte Liptauer mit frischem Gebäck.;The Heurigen tavern served Liptauer cheese spread with fresh bread.
Kärntner Kasnudeln schwammen in brauner Butter mit Kräutern.;Carinthian cheese noodles swam in brown butter with herbs.
Das Stelze glänzte knusprig mit einer dicken Kruste.;The pork knuckle glistened crisply with a thick crust.
Warme Buchteln dampften mit Vanillesauce im Körbchen.;Warm Buchteln steamed with vanilla sauce in the basket.
Der Sturm prickelte süßlich im hohen Glas.;The Sturm wine fizzed sweetly in the tall glass.
Grammelschmalz strich man dick aufs knusprige Schwarzbrot.;Lard with cracklings was spread thickly on the crispy dark bread.
Die Rindsuppe wurde mit Markknödel verfeinert.;The beef soup was refined with bone marrow dumplings.
Gebackene Mäuse knusperten als süße Mehlspeise zum Kaffee.;Fried Mäuse crisped as a sweet pastry with coffee.
Das Wiener Schnitzel wurde nach original Art dünn geklopft und paniert.;The Wiener Schnitzel was pounded thin and breaded in the original style.
Jägerschnitzel kam mit Pilzrahmsauce nach deutscher Hausmannskost-Art.;Jägerschnitzel came with mushroom cream sauce in German home-style cooking.
Das Cordon Bleu wurde nach Schweizer Art mit Käse und Schinken gefüllt.;The Cordon Bleu was filled with cheese and ham in Swiss style.
Rindsrouladen schmorten nach Berliner Art mit Senf und Speckstreifen.;Beef roulades braised in Berlin style with mustard and bacon strips.
Der Sauerbraten marinierte tagelang nach rheinischer Art im Rotweinessig.;The Sauerbraten marinated for days in Rhenish style in red wine vinegar.
Königsberger Klopse schwammen in weißer Kapernsauce nach ostpreußischer Art.;Königsberg meatballs swam in white caper sauce in East Prussian style.
Das Schnitzel Mailänder Art wurde mit Parmesan in der Panade zubereitet.;The Milanese-style schnitzel was prepared with Parmesan in the breading.
Frankfurter Grüne Sauce bestand nach hessischer Art aus sieben Kräutern.;Frankfurt green sauce consisted of seven herbs in Hessian style.
Labskaus präsentierte sich nach Hamburger Seemanns-Art mit Rollmops.;Labskaus presented itself in Hamburg sailor style with rollmops.
Das Schäufele wurde nach fränkischer Art knusprig im Ofen gebraten.;The pork shoulder was roasted crispy in the oven in Franconian style.
Maultaschen schwammen nach schwäbischer Art in kräftiger Fleischbrühe.;Maultaschen swam in hearty meat broth in Swabian style.
Der Zwiebelkuchen duftete nach elsässischer Art mit Speck und Schmand.;The onion tart smelled of Alsatian style with bacon and sour cream.
Flammkuchen knusperte nach lothringischer Art dünn und knackig.;Tarte flambée crisped thin and crispy in Lorraine style.
Das Boeuf Stroganoff wurde nach russischer Art mit Sauerrahm serviert.;The Beef Stroganoff was served with sour cream in Russian style.
Hühnerfrikassee schmeckte nach Dresdner Art besonders cremig und fein.;Chicken fricassee tasted particularly creamy and delicate in Dresden style.
Die Pizza Napoletana buk nach neapolitanischer Art im Steinofen.;The Pizza Napoletana baked in the stone oven in Neapolitan style.
Spaghetti Carbonara bereitete man nach römischer Art mit Guanciale zu.;Spaghetti Carbonara was prepared with guanciale in Roman style.
Das Risotto Milanese färbte sich nach lombardischer Art safrangelb.;The Risotto Milanese colored saffron-yellow in Lombard style.
Osso Buco schmor te nach mailändischer Art mit Gremolata.;Osso Buco braised with gremolata in Milanese style.
Die Lasagne Bolognese schichtete sich nach emilianischer Art üppig.;The Lasagne Bolognese layered abundantly in Emilian style.
Saltimbocca sprangen nach römischer Art vom Teller.;Saltimbocca jumped from the plate in Roman style.
Das Vitello Tonnato wurde nach piemontesischer Art hauchdünn geschnitten.;The Vitello Tonnato was sliced paper-thin in Piedmontese style.
Panna Cotta wackelte nach italienischer Art seidig auf dem Teller.;Panna Cotta wobbled silkily on the plate in Italian style.
Der Coq au Vin schmor te nach burgundischer Art im Rotwein.;The Coq au Vin braised in red wine in Burgundian style.
Bouillabaisse duftete nach provenzalischer Art intensiv nach Safran.;Bouillabaisse smelled intensely of saffron in Provençal style.
Die Ratatouille schmor te nach südfranzösischer Art mit Kräutern.;The Ratatouille braised with herbs in Southern French style.
Quiche Lorraine buk nach lothringischer Art mit Speck und Eierguss.;Quiche Lorraine baked with bacon and egg custard in Lorraine style.
Das Baguette knusperte nach Pariser Art mit dünner Kruste.;The baguette crisped with a thin crust in Parisian style.
Crêpes Suzette flambierte man nach französischer Art mit Grand Marnier.;Crêpes Suzette were flambéed with Grand Marnier in French style.
Die Mousse au Chocolat schwebte nach französischer Art luftig-leicht.;The Mousse au Chocolat floated airy-light in French style.
Paella brutzelte nach valencianischer Art in der großen Pfanne.;Paella sizzled in the large pan in Valencian style.
Gazpacho erfr ischte nach andalusischer Art eisgekühlt.;Gazpacho refreshed ice-cold in Andalusian style.
Tortilla Española briet nach spanischer Art dick und saftig.;Tortilla Española fried thick and juicy in Spanish style.
Das Cochinillo glänzte nach segovianischer Art knusprig gebraten.;The suckling pig glistened crispy roasted in Segovian style.
Churros frittierten nach madrilenischer Art in heißem Öl.;Churros fried in hot oil in Madrid style.
Der Serrano-Schinken reifte nach spanischer Art monatelang.;The Serrano ham matured for months in Spanish style.
Empanadas buk man nach argentinischer Art mit Rindfleischfüllung.;Empanadas were baked with beef filling in Argentine style.
Das Churrasco grillte nach brasilianischer Art auf offenem Feuer.;The Churrasco grilled on open fire in Brazilian style.
Feijoada köchelte nach brasilianischer Art mit schwarzen Bohnen.;Feijoada simmered with black beans in Brazilian style.
Ceviche marinierte nach peruanischer Art in Limettensaft.;Ceviche marinated in lime juice in Peruvian style.
Tacos füllte man nach mexikanischer Art mit würzigem Fleisch.;Tacos were filled with spicy meat in Mexican style.
Guacamole zerdrückte man nach mexikanischer Art mit Avocado und Limette.;Guacamole was mashed with avocado and lime in Mexican style.
Die Mole Poblano würzte nach mexikanischer Art mit Schokolade.;The Mole Poblano seasoned with chocolate in Mexican style.
Sushi rollte der Koch nach japanischer Art präzise und kunstvoll.;The chef rolled sushi precisely and artfully in Japanese style.
Ramen köchelte nach japanischer Art stundenlang für die Brühe.;Ramen simmered for hours for the broth in Japanese style.
Tempura frittierten nach japanischer Art in leichtem Teigmantel.;Tempura fried in light batter coating in Japanese style.
Das Teriyaki glasierte nach japanischer Art süßlich-würzig.;The Teriyaki glazed sweet-spicy in Japanese style.
Dim Sum dämpfte nach kantonesischer Art in Bambuskörbchen.;Dim Sum steamed in bamboo baskets in Cantonese style.
Pekingente knusperte nach chinesischer Art mit dünner Haut.;Peking duck crisped with thin skin in Chinese style.
Das Mapo Tofu feuerte nach Sichuan-Art mit Chilischoten.;The Mapo Tofu fired with chili peppers in Sichuan style.
Pad Thai brutzelte nach thailändischer Art im heißen Wok.;Pad Thai sizzled in the hot wok in Thai style.
