Ich bin.;I am.
Volleyball spielen wir oft am Strand.;We often play volleyball on the beach.
Ich trinke lieber Kräutertee statt Schwarztee.;I prefer to drink herbal tea instead of black tea.
Ich bastle gerne kreative Sachen selbst.;I like to craft creative things myself.
Gibt es frisches Obst als Dessert Option.;Is there fresh fruit as a dessert option.
Angeln am See ist sehr entspannend.;Fishing at the lake is very relaxing.
Ich möchte bitte ungesüßten Joghurt haben.;I would like unsweetened yogurt please.
Ich puzzel gerne in meiner Freizeit.;I like to do puzzles in my free time.
Können Sie Honig statt Zucker verwenden.;Can you use honey instead of sugar.
Segeln auf dem Meer macht Spaß.;Sailing on the sea is fun.
Ich hätte gerne naturbelassene Produkte bitte.;I would like natural products please.
Klettern ist ein aufregendes Hobby.;Climbing is an exciting hobby.
Haben Sie auch Dinkelmehl statt Weizenmehl.;Do you also have spelt flour instead of wheat flour.
Ich skate gerne im Park mit Freunden.;I like to skate in the park with friends.
Können Sie Bio-Zutaten verwenden bitte.;Can you use organic ingredients please.
Tischtennis spielen wir in der Pause.;We play table tennis during the break.
Ich esse lieber frisch als aus Dosen.;I prefer to eat fresh rather than from cans.
Bowling am Freitag Abend ist lustig.;Bowling on Friday evening is fun.
Gibt es auch regional angebautes Gemüse.;Is there also regionally grown vegetables.
Ich jongliere manchmal zum Üben hier.;I sometimes juggle here to practice.
Können Sie mir bitte die Zutatenliste zeigen.;Can you please show me the ingredient list.
Dart spielen entspannt mich nach Arbeit.;Playing darts relaxes me after work.
Ich bevorzuge saisonale Produkte beim Kochen.;I prefer seasonal products when cooking.
Billard spielen ist mein Hobby seit Jahren.;Playing billiards has been my hobby for years.
Haben Sie auch hausgemachte Gerichte ohne Zusatzstoffe.;Do you also have homemade dishes without additives.
