Ich bin.;I am.
Wenn du möchtest, kann ich dir helfen, deine Bewerbung zu verbessern.;If you want, I can help you improve your application.
Der Zahnarzt hat mir erklärt, dass ich eine Füllung brauche und einen Termin vereinbart.;The dentist explained to me that I need a filling and made an appointment.
Nachdem ich das Konzert besucht hatte, konnte ich tagelang die Melodie nicht vergessen.;After I had attended the concert, I could not forget the melody for days.
Ich hoffe, dass wir uns bald wiedersehen und wieder viel Zeit miteinander verbringen können.;I hope that we will see each other again soon and can spend a lot of time together.
Die Firma hat beschlossen, in erneuerbare Energien zu investieren und umweltfreundlicher zu werden.;The company decided to invest in renewable energies and become more environmentally friendly.
Obwohl ich keine Ahnung von Technik habe, habe ich versucht, den Computer selbst zu reparieren.;Although I have no idea about technology, I tried to repair the computer myself.
Mein Vater hat mir geraten, immer einen Notgroschen zu haben für schwierige Zeiten.;My father advised me to always have an emergency fund for difficult times.
Wenn du dich anstrengst, kannst du alles erreichen, was du dir vorgenommen hast.;If you make an effort, you can achieve everything you have set out to do.
Der Lehrer hat die Schüler ermutigt, ihre eigene Meinung zu äußern und kritisch zu denken.;The teacher encouraged the students to express their own opinion and think critically.
Nachdem wir uns lange nicht gesehen hatten, umarmten wir uns herzlich und freuten uns sehr.;After we had not seen each other for a long time, we hugged each other warmly and were very happy.
Ich habe gelesen, dass regelmäßiges Lesen gut für das Gehirn ist und die Konzentration verbessert.;I read that regular reading is good for the brain and improves concentration.
Die Nachbarn haben uns eingeladen, an ihrem Gartenfest teilzunehmen und zu feiern.;The neighbors invited us to participate in their garden party and celebrate.
Obwohl ich Angst vor Spinnen habe, habe ich versucht, ruhig zu bleiben.;Although I am afraid of spiders, I tried to stay calm.
Mein Bruder hat sich ein neues Hobby gesucht und spielt jetzt regelmäßig Tennis.;My brother found himself a new hobby and now plays tennis regularly.
Wenn du mehr verdienen möchtest, solltest du dich weiterbilden und neue Fähigkeiten erlernen.;If you want to earn more, you should continue your education and learn new skills.
Der Architekt hat ein modernes Gebäude entworfen, das viel Aufmerksamkeit erregt hat.;The architect designed a modern building that has attracted a lot of attention.
Nachdem ich die Rechnung bezahlt hatte, verließ ich das Restaurant und ging nach Hause.;After I had paid the bill, I left the restaurant and went home.
Ich finde es schön, dass so viele Menschen ehrenamtlich arbeiten und anderen helfen.;I think it's nice that so many people volunteer and help others.
Die Studenten haben eine Demonstration organisiert, um für bessere Studienbedingungen zu kämpfen.;The students organized a demonstration to fight for better study conditions.
Obwohl ich nicht perfekt bin, versuche ich jeden Tag, ein besserer Mensch zu werden.;Although I am not perfect, I try every day to become a better person.
Meine Tante hat mir erzählt, dass sie in ihrer Jugend viel gereist ist.;My aunt told me that she traveled a lot in her youth.
Wenn du dich einsam fühlst, kannst du mich jederzeit anrufen und wir reden.;If you feel lonely, you can call me anytime and we'll talk.
Der Wissenschaftler hat eine neue Theorie entwickelt, die viele Fragen beantwortet.;The scientist developed a new theory that answers many questions.
Nachdem wir die Stadt erkundet hatten, waren wir erschöpft aber glücklich.;After we had explored the city, we were exhausted but happy.
Ich habe vor, mehr Sport zu treiben und meine Ernährung umzustellen.;I plan to exercise more and change my diet.
Die Kinder haben einen Schneemann gebaut und waren begeistert von dem vielen Schnee.;The children built a snowman and were thrilled by all the snow.
Obwohl ich skeptisch war, habe ich das neue Restaurant ausprobiert und war positiv überrascht.;Although I was skeptical, I tried the new restaurant and was pleasantly surprised.
Mein Kollege hat mir geholfen, eine wichtige Präsentation vorzubereiten und zu üben.;My colleague helped me prepare and practice an important presentation.
Wenn du einen Fehler machst, ist es wichtig, ihn zuzugeben und daraus zu lernen.;If you make a mistake, it is important to admit it and learn from it.
Der Künstler hat eine Ausstellung eröffnet, die großes Interesse in der Öffentlichkeit geweckt hat.;The artist opened an exhibition that generated great public interest.
Nachdem ich die Prüfung nicht bestanden hatte, war ich enttäuscht aber nicht entmutigt.;After I had not passed the exam, I was disappointed but not discouraged.
Ich hoffe, dass die Zukunft viele positive Veränderungen für uns alle bringen wird.;I hope that the future will bring many positive changes for all of us.
Der Psychologe empfahl mir, ein Tagebuch zu führen und meine Gedanken regelmäßig aufzuschreiben.;The psychologist recommended that I keep a diary and write down my thoughts regularly.
Die Gewerkschaft fordert höhere Löhne und bessere Arbeitsbedingungen für alle Angestellten im Betrieb.;The union demands higher wages and better working conditions for all employees in the company.
Nachdem die Verhandlungen gescheitert waren, mussten beide Parteien einen Kompromiss finden.;After the negotiations had failed, both parties had to find a compromise.
Ich bewundere Menschen, die trotz großer Hindernisse ihre Träume verwirklichen und niemals aufgeben.;I admire people who realize their dreams despite great obstacles and never give up.
Obwohl die Inflation steigt, weigert sich die Zentralbank, die Zinssätze zu erhöhen.;Although inflation is rising, the central bank refuses to raise interest rates.
Der Philosoph stellte die These auf, dass Glück nicht vom Reichtum abhängt.;The philosopher put forward the thesis that happiness does not depend on wealth.
Wenn ich die Wahl hätte, würde ich lieber in einer Kleinstadt als in einer Großstadt wohnen.;If I had the choice, I would rather live in a small town than in a big city.
Die Schauspielerin erhielt einen renommierten Preis für ihre beeindruckende Darstellung der Hauptrolle.;The actress received a prestigious award for her impressive portrayal of the main role.
Der Psychologe empfahl mir, regelmäßig ein Tagebuch zu führen.;The psychologist recommended that I keep a diary regularly.
Die Gewerkschaft fordert höhere Löhne für alle Angestellten im Betrieb.;The union demands higher wages for all employees in the company.
Nachdem die Verhandlungen gescheitert waren, suchten sie einen Kompromiss.;After the negotiations had failed, they sought a compromise.
Ich bewundere Menschen, die ihre Träume trotz Hindernissen verwirklichen.;I admire people who realize their dreams despite obstacles.
Obwohl die Inflation steigt, bleiben die Zinssätze unverändert niedrig.;Although inflation is rising, interest rates remain unchanged low.
Der Philosoph behauptete, dass Glück nicht von Reichtum abhängt.;The philosopher claimed that happiness does not depend on wealth.
Die Schauspielerin erhielt einen Preis für ihre beeindruckende Darstellung.;The actress received an award for her impressive portrayal.
Der Skandal wurde publik und der Minister musste zurücktreten.;The scandal became public and the minister had to resign.
Mein Nachbar züchtet Bienen und verkauft den Honig auf dem Markt.;My neighbor breeds bees and sells the honey at the market.
Wenn ich könnte, würde ich öfter ehrenamtlich in Projekten mitarbeiten.;If I could, I would volunteer more often in projects.
Die Abgeordneten debattierten stundenlang über die neue Gesetzesvorlage im Parlament.;The delegates debated for hours about the new bill in parliament.
Nachdem ich mein Diplom erhalten hatte, bewarb ich mich bei internationalen Firmen.;After I had received my diploma, I applied to international companies.
Der Journalist recherchierte monatelang für seinen kritischen Artikel über Korruption.;The journalist researched for months for his critical article about corruption.
Ich schätze es sehr, wenn Menschen pünktlich und zuverlässig sind.;I appreciate it very much when people are punctual and reliable.
Obwohl er talentiert ist, fehlt ihm die nötige Disziplin zum Erfolg.;Although he is talented, he lacks the necessary discipline for success.
Die Klimaaktivisten organisierten eine Demonstration gegen die geplante Kohlegrube.;The climate activists organized a demonstration against the planned coal mine.
Meine Cousine studiert Archäologie und erforscht antike Zivilisationen in Griechenland.;My cousin studies archaeology and researches ancient civilizations in Greece.
Wenn du investieren möchtest, solltest du vorher die Risiken gründlich analysieren.;If you want to invest, you should thoroughly analyze the risks beforehand.
Der Chirurg operierte den Patienten erfolgreich und rettete ihm das Leben.;The surgeon operated on the patient successfully and saved his life.
Nachdem die Frist abgelaufen war, konnten wir den Antrag nicht mehr einreichen.;After the deadline had expired, we could no longer submit the application.
Ich strebe danach, meine beruflichen Fähigkeiten kontinuierlich zu erweitern und verbessern.;I strive to continuously expand and improve my professional skills.
Die Demonstranten protestierten friedlich gegen die Kürzungen im Bildungssystem.;The demonstrators protested peacefully against the cuts in the education system.
Obwohl ich Zweifel hatte, entschied ich mich letztendlich für diese Option.;Although I had doubts, I ultimately decided on this option.
Der Komponist schuf ein beeindruckendes Werk, das international Anerkennung fand.;The composer created an impressive work that found international recognition.
Mein Kollege pendelt täglich zwei Stunden zur Arbeit und wieder zurück.;My colleague commutes two hours to work daily and back again.
Wenn man jung ist, unterschätzt man oft den Wert der Gesundheit.;When one is young, one often underestimates the value of health.
Die Forscherin entdeckte eine seltene Pflanzenart im tropischen Regenwald Brasiliens.;The researcher discovered a rare plant species in the tropical rainforest of Brazil.
Nachdem ich den Vertrag sorgfältig gelesen hatte, unterschrieb ich ihn zögernd.;After I had read the contract carefully, I signed it hesitantly.
Ich bevorzuge authentische Restaurants gegenüber den üblichen Touristenfallen in Städten.;I prefer authentic restaurants over the usual tourist traps in cities.
Der Richter verurteilte den Angeklagten wegen Betrugs zu drei Jahren Haft.;The judge sentenced the defendant to three years in prison for fraud.
Obwohl wir verschieden sind, teilen wir dieselben grundlegenden Werte und Überzeugungen.;Although we are different, we share the same basic values and convictions.
Die Ökonomin prognostiziert eine Rezession für das kommende Wirtschaftsjahr.;The economist predicts a recession for the coming fiscal year.
Meine Nichte übt täglich Geige und träumt von einer Karriere als Musikerin.;My niece practices violin daily and dreams of a career as a musician.
Wenn du abnehmen möchtest, musst du deine Kalorienzufuhr reduzieren und trainieren.;If you want to lose weight, you must reduce your calorie intake and train.
Der Anwalt plädierte leidenschaftlich für die Unschuld seines Mandanten vor Gericht.;The lawyer pleaded passionately for his client's innocence in court.
Nachdem das Unternehmen fusioniert hatte, wurden viele Arbeitsplätze leider abgebaut.;After the company had merged, many jobs were unfortunately eliminated.
Ich respektiere Menschen, die zu ihren Fehlern stehen und Verantwortung übernehmen.;I respect people who admit their mistakes and take responsibility.
Die Aktivistin kämpft seit Jahren für die Rechte benachteiligter Minderheiten.;The activist has been fighting for the rights of disadvantaged minorities for years.
Obwohl der Lärm störte, konzentrierte ich mich auf meine Arbeit.;Although the noise disturbed me, I concentrated on my work.
Der Biologe erforscht das Verhalten von Delfinen im natürlichen Lebensraum.;The biologist researches the behavior of dolphins in their natural habitat.
Mein Bruder absolviert ein Praktikum bei einer renommierten Werbeagentur in München.;My brother is doing an internship at a prestigious advertising agency in Munich.
Wenn die Wirtschaft wächst, profitieren idealerweise alle Bevölkerungsschichten davon.;When the economy grows, ideally all population groups benefit from it.
Die Soziologin analysiert die Auswirkungen der Digitalisierung auf soziale Strukturen.;The sociologist analyzes the effects of digitalization on social structures.
Nachdem ich mehrere Angebote verglichen hatte, wählte ich das günstigste aus.;After I had compared several offers, I chose the cheapest one.
Ich finde es bedauerlich, dass so wenige junge Menschen wählen gehen.;I find it regrettable that so few young people go to vote.
Der Gärtner pflanzte verschiedene Kräuter und Gemüsesorten in seinem Gewächshaus an.;The gardener planted various herbs and vegetables in his greenhouse.
Obwohl sie schüchtern wirkt, vertritt sie ihre Meinung stets selbstbewusst.;Although she seems shy, she always represents her opinion confidently.
Die Historikerin schrieb eine Dissertation über die Französische Revolution.;The historian wrote a dissertation about the French Revolution.
Mein Onkel eröffnete eine Bäckerei und backt traditionelles Brot nach alten Rezepten.;My uncle opened a bakery and bakes traditional bread according to old recipes.
Wenn du kritisiert wirst, solltest du konstruktive Kritik von Beleidigungen unterscheiden.;If you are criticized, you should distinguish constructive criticism from insults.
Der Unternehmer gründete ein Start-up im Bereich erneuerbarer Energien.;The entrepreneur founded a start-up in the field of renewable energies.
Nachdem sie befördert worden war, übernahm sie mehr Verantwortung im Unternehmen.;After she had been promoted, she took on more responsibility in the company.
Ich genieße es, am Wochenende durch die Natur zu wandern und abzuschalten.;I enjoy hiking through nature on weekends and switching off.
Die Philosophin hinterfragt die moralischen Grundlagen unserer modernen Gesellschaft kritisch.;The philosopher critically questions the moral foundations of our modern society.
Obwohl ich skeptisch war, stellte sich die Theorie als richtig heraus.;Although I was skeptical, the theory turned out to be correct.
Der Automechaniker diagnostizierte einen Defekt am Getriebe meines alten Wagens.;The car mechanic diagnosed a defect in the transmission of my old car.
Meine Freundin engagiert sich ehrenamtlich in einer Organisation für Obdachlose.;My girlfriend volunteers in an organization for homeless people.
Wenn man Verantwortung trägt, muss man auch schwierige Entscheidungen treffen können.;When one bears responsibility, one must also be able to make difficult decisions.
Der Sozialarbeiter betreut Jugendliche aus schwierigen familiären Verhältnissen.;The social worker supervises young people from difficult family circumstances.
Nachdem ich die Symptome beschrieben hatte, verschrieb mir der Arzt Antibiotika.;After I had described the symptoms, the doctor prescribed me antibiotics.
Ich strebe eine ausgewogene Balance zwischen Berufs- und Privatleben an.;I strive for a balanced balance between professional and private life.
Die Ingenieurin entwickelte ein innovatives System zur effizienteren Energiegewinnung.;The engineer developed an innovative system for more efficient energy production.
Obwohl die Mieten steigen, ziehen immer mehr Menschen in die Großstädte.;Although rents are rising, more and more people are moving to big cities.
Der Psychotherapeut behandelt Patienten mit Angststörungen und traumatischen Erfahrungen.;The psychotherapist treats patients with anxiety disorders and traumatic experiences.
Mein Cousin spezialisiert sich auf künstliche Intelligenz und maschinelles Lernen.;My cousin specializes in artificial intelligence and machine learning.
Wenn Konflikte entstehen, ist offene Kommunikation der Schlüssel zur Lösung.;When conflicts arise, open communication is the key to the solution.
Die Übersetzerin beherrscht sechs Sprachen fließend und arbeitet für internationale Organisationen.;The translator speaks six languages fluently and works for international organizations.
Nachdem der Strom ausgefallen war, mussten wir Kerzen anzünden.;After the power had gone out, we had to light candles.
Ich schätze Menschen, die authentisch bleiben und sich nicht verstellen müssen.;I appreciate people who remain authentic and don't have to pretend.
Der Architekt entwarf ein nachhaltiges Gebäude mit Solaranlagen auf dem Dach.;The architect designed a sustainable building with solar panels on the roof.
Obwohl ich erschöpft bin, muss ich diese Aufgabe heute noch erledigen.;Although I am exhausted, I still have to complete this task today.
Die Politikerin setzt sich für Gleichberechtigung und soziale Gerechtigkeit ein.;The politician advocates for equal rights and social justice.
Mein Vater investiert regelmäßig in Aktien und beobachtet die Börse täglich.;My father invests regularly in stocks and observes the stock market daily.
Wenn die Demokratie gefährdet ist, müssen Bürger ihre Rechte aktiv verteidigen.;When democracy is endangered, citizens must actively defend their rights.
Der Ernährungsberater empfahl mir, mehr Ballaststoffe und weniger Zucker zu konsumieren.;The nutritionist recommended that I consume more fiber and less sugar.
Nachdem ich die Stellenanzeige gelesen hatte, schickte ich sofort meine Bewerbungsunterlagen.;After I had read the job advertisement, I immediately sent my application documents.
Ich bedauere es, dass wir unsere Umwelt so rücksichtslos verschmutzen.;I regret that we pollute our environment so recklessly.
Die Tierärztin behandelt sowohl Haustiere als auch exotische Tiere aus dem Zoo.;The veterinarian treats both pets and exotic animals from the zoo.
Obwohl ich Vorurteile hatte, wurde ich eines Besseren belehrt.;Although I had prejudices, I was taught better.
Der Banker analysiert täglich Markttrends und berät vermögende Kunden.;The banker analyzes market trends daily and advises wealthy clients.
Meine Schwägerin leitet eine gemeinnützige Stiftung für benachteiligte Kinder.;My sister-in-law runs a charitable foundation for disadvantaged children.
Wenn man Vorbilder hat, orientiert man sich oft an ihren Werten.;When one has role models, one often orients oneself to their values.
Der Meteorologe warnt vor einem schweren Unwetter am kommenden Wochenende.;The meteorologist warns of a severe storm on the coming weekend.
Nachdem ich den Artikel publiziert hatte, erhielt ich viel positives Feedback.;After I had published the article, I received a lot of positive feedback.
Ich befürworte strengere Gesetze zum Schutz gefährdeter Tierarten weltweit.;I support stricter laws to protect endangered animal species worldwide.
Die Designerin kreierte eine innovative Kollektion aus recycelten Materialien.;The designer created an innovative collection from recycled materials.
Obwohl die Statistiken beunruhigend sind, ignorieren viele die wissenschaftlichen Erkenntnisse.;Although the statistics are alarming, many ignore the scientific findings.
Der Therapeut verwendet verschiedene Methoden, um seinen Patienten zu helfen.;The therapist uses different methods to help his patients.
Mein Neffe programmiert Computerspiele und verdient damit bereits gutes Geld.;My nephew programs computer games and already earns good money with it.
Wenn Traditionen starr bleiben, können sie gesellschaftlichen Fortschritt behindern.;When traditions remain rigid, they can hinder social progress.
Die Journalistin deckte einen Korruptionsskandal in der Regierung auf.;The journalist uncovered a corruption scandal in the government.
Nachdem die Beweise vorgelegt wurden, gestand der Verdächtige seine Tat.;After the evidence was presented, the suspect confessed his deed.
Ich missbillige jede Form von Diskriminierung aufgrund ethnischer Herkunft.;I disapprove of any form of discrimination based on ethnic origin.
Der Umweltschützer kämpft gegen die Abholzung des Regenwaldes in Brasilien.;The environmentalist fights against the deforestation of the rainforest in Brazil.
Obwohl ich konservativ erzogen wurde, habe ich progressive Ansichten entwickelt.;Although I was raised conservatively, I have developed progressive views.
Die Rechtsanwältin spezialisiert sich auf Fälle von häuslicher Gewalt.;The lawyer specializes in cases of domestic violence.
Mein Schwager betreibt eine erfolgreiche Import-Export-Firma für Bio-Produkte.;My brother-in-law runs a successful import-export company for organic products.
Wenn Ungleichheit zunimmt, destabilisiert das langfristig die gesamte Gesellschaft.;When inequality increases, it destabilizes the entire society in the long term.
Der Ökonom kritisiert die neoliberale Wirtschaftspolitik der aktuellen Regierung scharf.;The economist sharply criticizes the neoliberal economic policy of the current government.
Nachdem ich mich informiert hatte, änderte ich meine ursprüngliche Meinung komplett.;After I had informed myself, I completely changed my original opinion.
Ich unterstütze Initiativen, die sich für nachhaltige Landwirtschaft einsetzen.;I support initiatives that advocate for sustainable agriculture.
Die Pflegerin kümmert sich liebevoll um ältere Menschen im Seniorenheim.;The nurse cares lovingly for elderly people in the nursing home.
Obwohl ich privilegiert bin, versuche ich sozial benachteiligte Menschen zu unterstützen.;Although I am privileged, I try to support socially disadvantaged people.
Der Physiker forscht an neuen Methoden zur Speicherung erneuerbarer Energien.;The physicist researches new methods for storing renewable energies.
Meine Tante züchtet seltene Orchideen und verkauft sie an Sammler.;My aunt breeds rare orchids and sells them to collectors.
Wenn Korruption toleriert wird, untergraben wir das Vertrauen in Institutionen.;When corruption is tolerated, we undermine trust in institutions.
Der Diplomat verhandelt über ein komplexes Handelsabkommen zwischen verschiedenen Ländern.;The diplomat negotiates a complex trade agreement between different countries.
Nachdem ich ausgewandert war, vermisste ich meine Heimat sehr.;After I had emigrated, I missed my homeland very much.
Ich lehne Gewalt als Mittel zur Konfliktlösung kategorisch ab.;I categorically reject violence as a means of conflict resolution.
Die Chemikerin entwickelt umweltfreundliche Alternativen zu herkömmlichen Kunststoffen.;The chemist develops environmentally friendly alternatives to conventional plastics.
Obwohl ich individualistisch denke, erkenne ich den Wert von Gemeinschaft an.;Although I think individualistically, I recognize the value of community.
Der Verleger brachte ein kontroverses Buch über politische Korruption heraus.;The publisher brought out a controversial book about political corruption.
Mein Kollege vermittelt zwischen streitenden Parteien und sucht Kompromisslösungen.;My colleague mediates between quarreling parties and seeks compromise solutions.
Wenn Medien manipuliert werden, gefährdet das die Meinungsfreiheit erheblich.;When media are manipulated, it considerably endangers freedom of opinion.
Der Anthropologe studiert indigene Kulturen in entlegenen Regionen Südamerikas.;The anthropologist studies indigenous cultures in remote regions of South America.
Nachdem ich die Fakten überprüft hatte, stellte sich die Behauptung als falsch heraus.;After I had verified the facts, the claim turned out to be false.
Ich fordere mehr Transparenz in der Politik und bei öffentlichen Ausgaben.;I demand more transparency in politics and in public spending.
Die Ärztin klärt Patienten umfassend über Risiken und Nebenwirkungen auf.;The doctor comprehensively informs patients about risks and side effects.
Obwohl ich materiell bescheiden lebe, fühle ich mich geistig reich.;Although I live materially modestly, I feel spiritually rich.
Der Meteorologe erstellt präzise Wettervorhersagen mithilfe modernster Technologie.;The meteorologist creates precise weather forecasts using the most modern technology.
Mein Bruder dokumentiert soziale Ungerechtigkeiten in Entwicklungsländern fotografisch.;My brother photographically documents social injustices in developing countries.
Wenn Bildung privatisiert wird, vergrößern sich die sozialen Unterschiede dramatisch.;When education is privatized, social differences increase dramatically.
Der Soziologe untersucht die Auswirkungen von Arbeitslosigkeit auf Familien.;The sociologist examines the effects of unemployment on families.
Nachdem ich pensioniert wurde, widme ich mich gemeinnützigen Projekten.;After I was retired, I dedicate myself to charitable projects.
Ich plädiere für strengere Kontrollen bei der Lebensmittelproduktion.;I advocate for stricter controls in food production.
Die Astronomin entdeckte einen bisher unbekannten Planeten außerhalb unseres Sonnensystems.;The astronomer discovered a previously unknown planet outside our solar system.
Obwohl ich idealistisch bin, bleibe ich pragmatisch bei konkreten Entscheidungen.;Although I am idealistic, I remain pragmatic with concrete decisions.
Der Handwerker restauriert antike Möbel mit traditionellen Techniken und viel Geduld.;The craftsman restores antique furniture with traditional techniques and much patience.
Meine Cousine koordiniert internationale Hilfsprojekte in Krisengebieten.;My cousin coordinates international aid projects in crisis areas.
Wenn Ressourcen knapp werden, müssen wir unseren Konsum überdenken.;When resources become scarce, we must reconsider our consumption.
Der Ethnologe erforscht die kulturelle Vielfalt verschiedener Gesellschaften weltweit.;The ethnologist researches the cultural diversity of different societies worldwide.
Nachdem ich Zeuge des Unfalls wurde, informierte ich sofort die Polizei.;After I became a witness to the accident, I immediately informed the police.
Ich kritisiere die mangelnde Bereitschaft, in Bildung zu investieren.;I criticize the lack of willingness to invest in education.
Die Geologin analysiert Gesteinsproben, um Erdbebenrisiken besser einschätzen zu können.;The geologist analyzes rock samples to better assess earthquake risks.
Obwohl ich Fehler mache, lerne ich kontinuierlich aus meinen Erfahrungen.;Although I make mistakes, I continuously learn from my experiences.
Der Schriftsteller veröffentlichte einen provokanten Roman über gesellschaftliche Tabus.;The writer published a provocative novel about social taboos.
Mein Vetter organisiert Protestaktionen gegen die geplante Autobahn durch Naturschutzgebiete.;My cousin organizes protest actions against the planned highway through nature reserves.
Wenn Meinungsvielfalt unterdrückt wird, stirbt die Demokratie langsam.;When diversity of opinion is suppressed, democracy slowly dies.
Der Biochemiker forscht an neuen Medikamenten gegen seltene Krankheiten.;The biochemist researches new medications against rare diseases.
Nachdem ich das Stipendium erhalten hatte, konnte ich mein Studium fortsetzen.;After I had received the scholarship, I could continue my studies.
Ich verurteile die Ausbeutung von Arbeitskräften in der Textilindustrie.;I condemn the exploitation of workers in the textile industry.
Die Archäologin grub römische Artefakte aus und katalogisierte sie sorgfältig.;The archaeologist excavated Roman artifacts and catalogued them carefully.
Obwohl ich müde bin, bleibe ich optimistisch bezüglich der Zukunft.;Although I am tired, I remain optimistic regarding the future.
Der Sozialarbeiter vermittelt obdachlosen Menschen Unterkünfte und medizinische Versorgung.;The social worker provides homeless people with accommodation and medical care.
Meine Schwester kämpft gegen Vorurteile und setzt sich für Toleranz ein.;My sister fights against prejudices and advocates for tolerance.
Wenn Monopole entstehen, leiden Verbraucher unter mangelndem Wettbewerb.;When monopolies arise, consumers suffer from lack of competition.
Der Zoologe beobachtet das Paarungsverhalten bedrohter Vogelarten im Naturreservat.;The zoologist observes the mating behavior of endangered bird species in the nature reserve.
Nachdem ich die Ergebnisse ausgewertet hatte, präsentierte ich meine Erkenntnisse.;After I had evaluated the results, I presented my findings.
Ich befürchte, dass der Klimawandel irreversible Schäden verursachen wird.;I fear that climate change will cause irreversible damage.
Die Künstlerin drückt gesellschaftliche Konflikte durch ihre provokanten Installationen aus.;The artist expresses social conflicts through her provocative installations.
Obwohl ich Zweifel hege, gebe ich den Menschen Vertrauen.;Although I harbor doubts, I give people trust.
Der Lobbyist beeinflusst politische Entscheidungen zugunsten bestimmter Wirtschaftsinteressen.;The lobbyist influences political decisions in favor of certain economic interests.
Mein Neffe unterrichtet benachteiligte Jugendliche ehrenamtlich in Mathematik.;My nephew teaches disadvantaged young people mathematics as a volunteer.
Wenn Populisten Emotionen manipulieren, gefährden sie die rationale Debatte.;When populists manipulate emotions, they endanger rational debate.
Der Virologe entwickelt Impfstoffe gegen neuartige Krankheitserreger im Labor.;The virologist develops vaccines against novel pathogens in the laboratory.
Nachdem ich die Konsequenzen bedacht hatte, traf ich eine bewusste Entscheidung.;After I had considered the consequences, I made a conscious decision.
Ich hinterfrage Autoritäten kritisch, anstatt blind zu gehorchen.;I question authorities critically instead of blindly obeying.
Die Menschenrechtsaktivistin prangert Menschenrechtsverletzungen in autoritären Regimen an.;The human rights activist denounces human rights violations in authoritarian regimes.
Obwohl ich widerspreche, respektiere ich abweichende Meinungen anderer Menschen.;Although I disagree, I respect differing opinions of other people.
Der Analytiker prognostiziert wirtschaftliche Trends basierend auf statistischen Daten.;The analyst predicts economic trends based on statistical data.
Meine Tante mobilisiert Freiwillige für Umweltschutzprojekte in der Region.;My aunt mobilizes volunteers for environmental protection projects in the region.
Wenn Propaganda verbreitet wird, müssen Bürger Informationen kritisch hinterfragen.;When propaganda is spread, citizens must critically question information.
Der Neurowissenschaftler untersucht die Funktionsweise des menschlichen Gehirns.;The neuroscientist investigates the functioning of the human brain.
Nachdem ich reflektiert hatte, erkannte ich meine eigenen Vorurteile.;After I had reflected, I recognized my own prejudices.
Ich appelliere an die Vernunft und nicht an Emotionen.;I appeal to reason and not to emotions.
Die Stadträtin initiierte ein Programm zur Reduzierung von Luftverschmutzung.;The city councillor initiated a program to reduce air pollution.
Obwohl ich frustriert bin, gebe ich meine Überzeugungen nicht auf.;Although I am frustrated, I do not give up my convictions.
Der Ozeanograph erforscht die Auswirkungen von Plastikmüll auf marine Ökosysteme.;The oceanographer researches the effects of plastic waste on marine ecosystems.
Mein Cousin mobilisiert junge Wähler durch soziale Medien für Wahlen.;My cousin mobilizes young voters through social media for elections.
Wenn Zensur praktiziert wird, erstickt sie kreative und kritische Stimmen.;When censorship is practiced, it stifles creative and critical voices.
Der Ökologe warnt vor dem drastischen Rückgang der Biodiversität weltweit.;The ecologist warns of the drastic decline in biodiversity worldwide.
Nachdem ich diverse Perspektiven gehört hatte, bildete ich mir eine Meinung.;After I had heard diverse perspectives, I formed an opinion.
Ich fordere Rechenschaftspflicht von politischen Führungspersonen ein.;I demand accountability from political leaders.
Die Aktivistin organisiert Kampagnen gegen Kinderarbeit in Entwicklungsländern.;The activist organizes campaigns against child labor in developing countries.
Obwohl ich desillusioniert bin, kämpfe ich weiterhin für Veränderung.;Although I am disillusioned, I continue to fight for change.
Der Stadtplaner entwirft nachhaltige Konzepte für zukünftige urbane Entwicklungen.;The urban planner designs sustainable concepts for future urban developments.
Meine Schwägerin recherchiert investigativ über Steuerhinterziehung multinationaler Konzerne.;My sister-in-law investigates investigatively about tax evasion of multinational corporations.
Wenn Hetze toleriert wird, eskaliert die gesellschaftliche Polarisierung rapide.;When hate speech is tolerated, social polarization escalates rapidly.
Der Paläontologe rekonstruiert prähistorische Lebensformen anhand fossiler Überreste.;The paleontologist reconstructs prehistoric life forms based on fossil remains.
Nachdem ich den Kontext verstanden hatte, änderte sich meine Interpretation.;After I had understood the context, my interpretation changed.
Ich wehre mich gegen die Instrumentalisierung von Angst.;I defend myself against the instrumentalization of fear.
Die Dokumentarfilmerin enthüllt Missstände in der Massentierhaltung schonungslos.;The documentary filmmaker ruthlessly reveals abuses in factory farming.
Obwohl ich resignieren könnte, entscheide ich mich für Widerstand.;Although I could resign, I choose resistance.
Der Historiker dekonstruiert nationalistische Mythen durch sorgfältige Quellenanalyse.;The historian deconstructs nationalist myths through careful source analysis.
Mein Bruder initiiert Dialoge zwischen verfeindeten Gemeinschaften.;My brother initiates dialogues between hostile communities.
Wenn Desinformation kursiert, erodiert das Vertrauen in Institutionen.;When disinformation circulates, trust in institutions erodes.
Der Epidemiologe modelliert die Ausbreitung ansteckender Krankheiten mathematisch.;The epidemiologist mathematically models the spread of infectious diseases.
Nachdem ich Empathie entwickelt hatte, verstand ich ihre Beweggründe besser.;After I had developed empathy, I understood their motives better.
Ich konfrontiere unbequeme Wahrheiten, anstatt sie zu verdrängen.;I confront uncomfortable truths instead of repressing them.
Die Philosophin dekonstruiert die Machtstrukturen in modernen Gesellschaften analytisch.;The philosopher analytically deconstructs the power structures in modern societies.
Obwohl ich marginalisiert werde, erhebe ich meine Stimme.;Although I am marginalized, I raise my voice.
Der Kriminologe analysiert Ursachen von Jugendkriminalität in benachteiligten Stadtvierteln.;The criminologist analyzes causes of juvenile delinquency in disadvantaged neighborhoods.
Meine Cousine dokumentiert Menschenrechtsverletzungen systematisch für internationale Organisationen.;My cousin systematically documents human rights violations for international organizations.
